id,food_code,food_name,country_origin,manufacturer,category_main,category_sub,food_image,allergy_info,storage_info,harvest_time
205,R000205-ZZ-AVG,"국수, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
206,R000206-ZZ-AVG,"국수, 말린것, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
207,R000207-ZZ-AVG,"국수, 소면, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
208,R000208-ZZ-AVG,"국수, 소면, 말린것, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
209,R000209-ZZ-AVG,"국수, 중면, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
210,R000210-ZZ-AVG,"국수, 중면, 말린것, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
211,R000211-ZZ-AVG,"라면, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
212,R000212-ZZ-AVG,"라면, 말린것, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
213,R000213-ZZ-AVG,"마카로니, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
214,R000214-ZZ-AVG,"마카로니, 말린것, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
215,R000215-ZZ-AVG,"스파게티면, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
216,R000216-ZZ-AVG,"스파게티면, 말린것, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
217,R000217-ZZ-AVG,"우동면, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
218,R000218-ZZ-AVG,"우동면, 생것, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
219,R000219-ZZ-AVG,"중국국수면, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
220,R000220-ZZ-AVG,"중국국수면, 생것, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
221,R000221-ZZ-AVG,"중국국수면, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
222,R000222-ZZ-AVG,"중국국수면, 말린것, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
223,R000223-ZZ-AVG,"중국국수면, 증숙, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
224,R000224-ZZ-AVG,"쫄면, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
225,R000225-ZZ-AVG,"칼국수면, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
226,R000226-ZZ-AVG,"칼국수면, 생것, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
227,R000227-ZZ-AVG,"칼국수면, 반건조",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
228,R000228-ZZ-AVG,"빵, 건포도빵",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
229,R000229-ZZ-AVG,"빵, 곰보빵",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
230,R000230-ZZ-AVG,"빵, 꽈배기",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
231,R000231-ZZ-AVG,"빵, 난",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
232,R000232-ZZ-AVG,"빵, 도넛, 링",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
233,R000233-ZZ-AVG,"빵, 도넛, 팥",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
234,R000234-ZZ-AVG,"빵, 롤빵, 소프트",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
235,R000235-ZZ-AVG,"빵, 롤빵, 하드",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
236,R000236-ZZ-AVG,"빵, 마늘빵",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
237,R000237-ZZ-AVG,"빵, 머핀, 우유",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
238,R000238-ZZ-AVG,"빵, 머핀, 잉글리쉬",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
239,R000239-ZZ-AVG,"빵, 모닝빵",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
240,R000240-ZZ-AVG,"빵, 모카빵",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
241,R000241-ZZ-AVG,"빵, 바게트",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
242,R000242-ZZ-AVG,"빵, 베이글",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
243,R000243-ZZ-AVG,"빵, 베이글, 달걀",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
244,R000244-ZZ-AVG,"빵, 붕어빵, 팥",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
245,R000245-ZZ-AVG,"빵, 소시지빵",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
246,R000246-ZZ-AVG,"빵, 식빵",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
247,R000247-ZZ-AVG,"빵, 식빵, 옥수수",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
248,R000248-ZZ-AVG,"빵, 식빵, 우유",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
249,R000249-ZZ-AVG,"빵, 옥수수빵",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
250,R000250-ZZ-AVG,"빵, 와플",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
251,R000251-ZZ-AVG,"빵, 와플, 잼",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
252,R000252-ZZ-AVG,"빵, 와플, 커스터드 크림",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
253,R000253-ZZ-AVG,"빵, 잼빵",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
254,R000254-ZZ-AVG,"빵, 찐빵, 단호박",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
255,R000255-ZZ-AVG,"빵, 찐빵, 채소",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
256,R000256-ZZ-AVG,"빵, 찐빵, 팥",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
257,R000257-ZZ-AVG,"빵, 카스텔라",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
258,R000258-ZZ-AVG,"빵, 크루아상",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
259,R000259-ZZ-AVG,"빵, 크루아상, 버터",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
260,R000260-ZZ-AVG,"빵, 크로켓",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
261,R000261-ZZ-AVG,"빵, 크로켓, 채소",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
262,R000262-ZZ-AVG,"빵, 크림빵",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
263,R000263-ZZ-AVG,"빵, 크림빵, 버터",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
264,R000264-ZZ-AVG,"빵, 팥빵",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
265,R000265-ZZ-AVG,"빵, 페이스트리",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
266,R000266-ZZ-AVG,"빵, 페이스트리, 과일",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
267,R000267-ZZ-AVG,"빵, 페이스트리, 치즈",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
268,R000268-ZZ-AVG,"빵, 피칸파이",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
269,R000269-ZZ-AVG,"케이크, 과일(후르츠)",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
270,R000270-ZZ-AVG,"케이크, 롤 케이크",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
271,R000271-ZZ-AVG,"케이크, 배 케이크",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
272,R000272-ZZ-AVG,"케이크, 생크림 블루베리",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
273,R000273-ZZ-AVG,"케이크, 쇼튼드 케이크",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
274,R000274-ZZ-AVG,"케이크, 스폰지 케이크",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
275,R000275-ZZ-AVG,"케이크, 엔젤푸드 케이크",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
276,R000276-ZZ-AVG,"케이크, 초콜릿 케이크",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
277,R000277-ZZ-AVG,"케이크, 치즈 케이크",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
278,R000278-ZZ-AVG,"케이크, 파운드 케이크",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
279,R000279-ZZ-AVG,"케이크, 팬케이크",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
280,R000280-ZZ-AVG,"보리, 겉보리, 도정, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
281,R000281-ZZ-AVG,"보리, 겉보리, 큰알보리1호, 도정, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
282,R000282-ZZ-AVG,"보리, 겉보리, 흑수정찰, 도정, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
283,R000283-ZZ-AVG,"보리, 겉보리, 늘보리, 도정, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
284,R000284-ZZ-AVG,"보리, 겉보리, 조곡, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
285,R000285-ZZ-AVG,"보리, 겉보리, 큰알보리1호, 조곡, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
286,R000286-ZZ-AVG,"보리, 겉보리, 흑수정찰, 조곡, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
287,R000287-ZZ-AVG,"보리, 겉보리, 압맥",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
288,R000288-ZZ-AVG,"보리, 겉보리, 할맥",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
289,R000289-ZZ-AVG,"보리, 겉보리, 밥",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
290,R000290-ZZ-AVG,"보리, 겉보리, 큰알보리1호, 밥",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
291,R000291-ZZ-AVG,"보리, 겉보리, 흑수정찰, 밥",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
292,R000292-ZZ-AVG,"보리, 맥주보리, 두산8호, 도정, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
293,R000293-ZZ-AVG,"보리, 쌀보리, 도정, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
294,R000294-ZZ-AVG,"보리, 쌀보리, 누리찰, 도정, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
295,R000295-ZZ-AVG,"보리, 쌀보리, 호강, 도정, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
296,R000296-ZZ-AVG,"보리, 쌀보리, 찰보리, 도정, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
297,R000297-ZZ-AVG,"보리, 쌀보리, 찰보리, 서둔찰보리, 도정, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
298,R000298-ZZ-AVG,"보리, 쌀보리, 찰보리, 할맥",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
299,R000299-ZZ-AVG,"보리, 쌀보리, 밥",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
300,R000300-ZZ-AVG,"보리, 쌀보리, 누리찰, 밥",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
301,R000301-ZZ-AVG,"보리, 쌀보리, 호강, 밥",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
302,R000302-ZZ-AVG,"보리, 가루",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
303,R000303-ZZ-AVG,"보리, 가루, 껍질 포함",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
304,R000304-ZZ-AVG,"보리, 볶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
305,R000305-ZZ-AVG,"보리, 엿기름",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
306,R000306-ZZ-AVG,"수수, 도정, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
307,R000307-ZZ-AVG,"수수, 찰수수, 도정, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
308,R000308-ZZ-AVG,"수수, 찰수수, 남풍찰, 도정, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
309,R000309-ZZ-AVG,"수수, 찰수수, 소담찰, 도정, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
310,R000310-ZZ-AVG,"수수, 통수수, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
311,R000311-ZZ-AVG,"수수떡, 수수경단",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
312,R000312-ZZ-AVG,"시리얼, 쌀",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
313,R000313-ZZ-AVG,"시리얼, 옥수수",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
314,R000314-ZZ-AVG,"시리얼, 옥수수, 그래놀라, 건조과일",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
315,R000315-ZZ-AVG,"시리얼, 옥수수, 그래놀라, 코코넛",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
316,R000316-ZZ-AVG,"시리얼, 옥수수, 아몬드",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
317,R000317-ZZ-AVG,"시리얼, 옥수수, 코코아",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
318,R000318-ZZ-AVG,"시리얼, 현미",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
319,R000319-ZZ-AVG,"아마란스, 노란색, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
320,R000320-ZZ-AVG,"아마란스, 빨간색, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
321,R000321-ZZ-AVG,"옥수수, 단옥수수, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
322,R000322-ZZ-AVG,"옥수수, 단옥수수, 고당옥, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
323,R000323-ZZ-AVG,"옥수수, 단옥수수, 고당옥1호, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
324,R000324-ZZ-AVG,"옥수수, 단옥수수, 단옥3호, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
325,R000325-ZZ-AVG,"옥수수, 단옥수수, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
326,R000326-ZZ-AVG,"옥수수, 단옥수수, 고당옥, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
327,R000327-ZZ-AVG,"옥수수, 단옥수수, 고당옥1호, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
328,R000328-ZZ-AVG,"옥수수, 단옥수수, 단옥3호, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
329,R000329-ZZ-AVG,"옥수수, 단옥수수, 찐것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
330,R000330-ZZ-AVG,"옥수수, 메옥수수, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
331,R000331-ZZ-AVG,"옥수수, 메옥수수, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
332,R000332-ZZ-AVG,"옥수수, 메옥수수, 구운것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
333,R000333-ZZ-AVG,"옥수수, 메옥수수, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
334,R000334-ZZ-AVG,"옥수수, 메옥수수, 강다옥, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
335,R000335-ZZ-AVG,"옥수수, 메옥수수, 광평옥, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
336,R000336-ZZ-AVG,"옥수수, 메옥수수, 다안옥, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
337,R000337-ZZ-AVG,"옥수수, 메옥수수, 다평옥, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
338,R000338-ZZ-AVG,"옥수수, 메옥수수, 신광옥, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
339,R000339-ZZ-AVG,"옥수수, 메옥수수, 신황옥, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
340,R000340-ZZ-AVG,"옥수수, 메옥수수, 안다옥, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
341,R000341-ZZ-AVG,"옥수수, 메옥수수, 양안옥, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
342,R000342-ZZ-AVG,"옥수수, 메옥수수, 장다옥, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
343,R000343-ZZ-AVG,"옥수수, 메옥수수, 창다옥, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
344,R000344-ZZ-AVG,"옥수수, 메옥수수, 청안옥, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
345,R000345-ZZ-AVG,"옥수수, 메옥수수, 평강옥, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
346,R000346-ZZ-AVG,"옥수수, 메옥수수, 평안옥, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
347,R000347-ZZ-AVG,"옥수수, 메옥수수, 황다옥, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
348,R000348-ZZ-AVG,"옥수수, 찰옥수수, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
349,R000349-ZZ-AVG,"옥수수, 찰옥수수, 대학, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
350,R000350-ZZ-AVG,"옥수수, 찰옥수수, 일미찰, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
351,R000351-ZZ-AVG,"옥수수, 찰옥수수, 찰옥4호, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
352,R000352-ZZ-AVG,"옥수수, 찰옥수수, 황금맛찰, 생것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
353,R000353-ZZ-AVG,"옥수수, 찰옥수수, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
354,R000354-ZZ-AVG,"옥수수, 찰옥수수, 대학, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
355,R000355-ZZ-AVG,"옥수수, 찰옥수수, 일미찰, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
356,R000356-ZZ-AVG,"옥수수, 찰옥수수, 찰옥4호, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
357,R000357-ZZ-AVG,"옥수수, 찰옥수수, 황금맛찰, 삶은것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
358,R000358-ZZ-AVG,"옥수수, 찰옥수수, 찐것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
359,R000359-ZZ-AVG,"옥수수, 찰옥수수, 말린것",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
360,R000360-ZZ-AVG,"옥수수, 가루",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
361,R000361-ZZ-AVG,"옥수수 과자, 강냉이",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
362,R000362-ZZ-AVG,"옥수수 과자, 팝콘, 전자레인지 조리",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
363,R000363-ZZ-AVG,"옥수수 과자, 팝콘, 캐러멜맛",대한민국,전국(대표),농축산물,곡류 및 그 제품,,,,평균
