id,food_code,food_name,country_origin,manufacturer,category_main,category_sub,food_image,allergy_info,storage_info,product_type
264,D000451-ZZ-AVG,연포탕,대한민국,전국(대표),국 및 탕류,어패류국.탕,,,,품목대표
265,D000453-ZZ-AVG,우럭매운탕,대한민국,전국(대표),국 및 탕류,어패류국.탕,,,,품목대표
266,D000454-ZZ-AVG,육탕,대한민국,전국(대표),국 및 탕류,육류국.탕,,,,품목대표
267,D000456-ZZ-AVG,전복탕,대한민국,전국(대표),국 및 탕류,어패류국.탕,,,,품목대표
268,D000457-ZZ-AVG,조기매운탕,대한민국,전국(대표),국 및 탕류,어패류국.탕,,,,품목대표
269,D000458-115-AVG,짱뚱어탕,대한민국,순천,국 및 탕류,어패류국.탕,,,,품목대표
270,D000460-116-AVG,추어탕,대한민국,남원,국 및 탕류,어패류국.탕,,,,품목대표
271,D000461-ZZ-AVG,해물탕,대한민국,전국(대표),국 및 탕류,어패류국.탕,,,,품목대표
272,D000463-ZZ-AVG,고구마맛탕,대한민국,전국(대표),튀김류,채소류튀김,,,,품목대표
273,D000464-ZZ-AVG,고구마튀김,대한민국,전국(대표),튀김류,채소류튀김,,,,품목대표
274,D000465-ZZ-AVG,고추튀김,대한민국,전국(대표),튀김류,채소류튀김,,,,품목대표
275,D000468-ZZ-AVG,닭튀김,대한민국,전국(대표),튀김류,육류튀김,,,,품목대표
276,D000469-ZZ-AVG,등심돈가스,대한민국,전국(대표),튀김류,육류튀김,,,,품목대표
277,D000470-112-AVG,모래집튀김,대한민국,대구광역시 중구,튀김류,육류튀김,,,,품목대표
278,D000471-ZZ-AVG,미꾸라지튀김,대한민국,전국(대표),튀김류,어패류튀김,,,,품목대표
279,D000473-ZZ-AVG,생선까스,대한민국,전국(대표),튀김류,어패류튀김,,,,품목대표
280,D000474-ZZ-AVG,안심돈가스,대한민국,전국(대표),튀김류,육류튀김,,,,품목대표
281,D000475-ZZ-AVG,양념치킨,대한민국,전국(대표),튀김류,치킨류,,,,품목대표
282,D000477-ZZ-AVG,쥐포튀김,대한민국,전국(대표),튀김류,어패류튀김,,,,품목대표
283,D000479-ZZ-AVG,치즈돈가스,대한민국,전국(대표),튀김류,육류튀김,,,,품목대표
284,D000480-ZZ-AVG,치킨까스,대한민국,전국(대표),튀김류,치킨류,,,,품목대표
285,D000481-ZZ-AVG,대구포,대한민국,전국(대표),포류,포류,,,,품목대표
286,D000482-ZZ-AVG,북어포,대한민국,전국(대표),포류,포류,,,,품목대표
287,D000483-ZZ-AVG,매작과,대한민국,전국(대표),과자류,한과류,,,,품목대표
288,D000484-ZZ-AVG,산자,대한민국,전국(대표),과자류,한과류,,,,품목대표
289,D000485-ZZ-AVG,송화다식,대한민국,전국(대표),과자류,한과류,,,,품목대표
290,D000486-ZZ-AVG,약과,대한민국,전국(대표),과자류,한과류,,,,품목대표
291,D000487-ZZ-AVG,유과,대한민국,전국(대표),과자류,한과류,,,,품목대표
292,D010001-ZZ-AVG,글램핑 바비큐(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
293,D010002-ZZ-AVG,글램핑 바비큐(나폴리M),대한민국,도미노피자,빵류,피자류,,,,외식
294,D010003-ZZ-AVG,글램핑 바비큐(나폴리L),대한민국,도미노피자,빵류,피자류,,,,외식
295,D010004-ZZ-AVG,글램핑 바비큐(씬 M),대한민국,도미노피자,빵류,피자류,,,,외식
296,D010005-ZZ-AVG,글램핑 바비큐(씬 L),대한민국,도미노피자,빵류,피자류,,,,외식
297,D010006-ZZ-AVG,글램핑 바비큐(슈퍼시드 함유 도우M),대한민국,도미노피자,빵류,피자류,,,,외식
298,D010007-ZZ-AVG,글램핑 바비큐(슈퍼시드 함유 도우L),대한민국,도미노피자,빵류,피자류,,,,외식
299,D010008-ZZ-AVG,글램핑 바비큐 더블치즈엣지(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
300,D010009-ZZ-AVG,글램핑 바비큐 더블치즈엣지(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
301,D010010-ZZ-AVG,더블크러스트 이베리코(더블 크러스트 L),대한민국,도미노피자,빵류,피자류,,,,외식
302,D010011-ZZ-AVG,더블크러스트 이베리코(더블 크러스트 M),대한민국,도미노피자,빵류,피자류,,,,외식
303,D010012-ZZ-AVG,리얼불고기(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
304,D010013-ZZ-AVG,리얼불고기(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
305,D010014-ZZ-AVG,리얼불고기(나폴리L),대한민국,도미노피자,빵류,피자류,,,,외식
306,D010015-ZZ-AVG,리얼불고기(나폴리M),대한민국,도미노피자,빵류,피자류,,,,외식
307,D010016-ZZ-AVG,리얼불고기(씬 L),대한민국,도미노피자,빵류,피자류,,,,외식
308,D010017-ZZ-AVG,리얼불고기(씬 M),대한민국,도미노피자,빵류,피자류,,,,외식
309,D010018-ZZ-AVG,리얼불고기(슈퍼시드 함유 도우L),대한민국,도미노피자,빵류,피자류,,,,외식
310,D010019-ZZ-AVG,리얼불고기(슈퍼시드 함유 도우M),대한민국,도미노피자,빵류,피자류,,,,외식
311,D010020-ZZ-AVG,리얼불고기 더블치즈엣지(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
312,D010021-ZZ-AVG,리얼불고기 더블치즈엣지(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
313,D010022-ZZ-AVG,문어밤 슈림프(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
314,D010023-ZZ-AVG,문어밤 슈림프(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
315,D010024-ZZ-AVG,문어밤 슈림프(나폴리L),대한민국,도미노피자,빵류,피자류,,,,외식
316,D010025-ZZ-AVG,문어밤 슈림프(나폴리M),대한민국,도미노피자,빵류,피자류,,,,외식
317,D010026-ZZ-AVG,문어밤 슈림프(씬 L),대한민국,도미노피자,빵류,피자류,,,,외식
318,D010027-ZZ-AVG,문어밤 슈림프(씬 M),대한민국,도미노피자,빵류,피자류,,,,외식
319,D010028-ZZ-AVG,문어밤 슈림프(슈퍼시드 함유 도우L),대한민국,도미노피자,빵류,피자류,,,,외식
320,D010029-ZZ-AVG,문어밤 슈림프(슈퍼시드 함유 도우M),대한민국,도미노피자,빵류,피자류,,,,외식
321,D010030-ZZ-AVG,문어밤 슈림프 더블치즈엣지(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
322,D010031-ZZ-AVG,문어밤 슈림프 더블치즈엣지(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
323,D010032-ZZ-AVG,베스트 콰트로(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
324,D010033-ZZ-AVG,베스트 콰트로(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
325,D010034-ZZ-AVG,베스트 콰트로(나폴리L),대한민국,도미노피자,빵류,피자류,,,,외식
326,D010035-ZZ-AVG,베스트 콰트로(나폴리M),대한민국,도미노피자,빵류,피자류,,,,외식
327,D010036-ZZ-AVG,베스트 콰트로(씬 L),대한민국,도미노피자,빵류,피자류,,,,외식
328,D010037-ZZ-AVG,베스트 콰트로(씬 M),대한민국,도미노피자,빵류,피자류,,,,외식
329,D010038-ZZ-AVG,베스트 콰트로(슈퍼시드 함유 도우L),대한민국,도미노피자,빵류,피자류,,,,외식
330,D010039-ZZ-AVG,베스트 콰트로(슈퍼시드 함유 도우M),대한민국,도미노피자,빵류,피자류,,,,외식
331,D010040-ZZ-AVG,베스트 콰트로 더블치즈엣지(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
332,D010041-ZZ-AVG,베스트 콰트로 더블치즈엣지(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
333,D010042-ZZ-AVG,베이컨체더치즈(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
334,D010043-ZZ-AVG,베이컨체더치즈(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
335,D010044-ZZ-AVG,베이컨체더치즈(나폴리L),대한민국,도미노피자,빵류,피자류,,,,외식
336,D010045-ZZ-AVG,베이컨체더치즈(나폴리M),대한민국,도미노피자,빵류,피자류,,,,외식
337,D010046-ZZ-AVG,베이컨체더치즈(씬 L),대한민국,도미노피자,빵류,피자류,,,,외식
338,D010047-ZZ-AVG,베이컨체더치즈(씬 M),대한민국,도미노피자,빵류,피자류,,,,외식
339,D010048-ZZ-AVG,베이컨체더치즈(슈퍼시드 함유 도우L),대한민국,도미노피자,빵류,피자류,,,,외식
340,D010049-ZZ-AVG,베이컨체더치즈(슈퍼시드 함유 도우M),대한민국,도미노피자,빵류,피자류,,,,외식
341,D010050-ZZ-AVG,베이컨체더치즈 더블치즈엣지(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
342,D010051-ZZ-AVG,베이컨체더치즈 더블치즈엣지(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
343,D010052-ZZ-AVG,불고기(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
344,D010053-ZZ-AVG,불고기(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
345,D010054-ZZ-AVG,불고기(나폴리L),대한민국,도미노피자,빵류,피자류,,,,외식
346,D010055-ZZ-AVG,불고기(나폴리M),대한민국,도미노피자,빵류,피자류,,,,외식
347,D010056-ZZ-AVG,불고기(씬 L),대한민국,도미노피자,빵류,피자류,,,,외식
348,D010057-ZZ-AVG,불고기(씬 M),대한민국,도미노피자,빵류,피자류,,,,외식
349,D010058-ZZ-AVG,불고기(슈퍼시드 함유 도우L),대한민국,도미노피자,빵류,피자류,,,,외식
350,D010059-ZZ-AVG,불고기(슈퍼시드 함유 도우M),대한민국,도미노피자,빵류,피자류,,,,외식
351,D010060-ZZ-AVG,불고기 더블치즈엣지(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
352,D010061-ZZ-AVG,불고기 더블치즈엣지(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
353,D010062-ZZ-AVG,블랙앵거스 스테이크(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
354,D010063-ZZ-AVG,블랙앵거스 스테이크(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
355,D010064-ZZ-AVG,블랙앵거스 스테이크(나폴리L),대한민국,도미노피자,빵류,피자류,,,,외식
356,D010065-ZZ-AVG,블랙앵거스 스테이크(나폴리M),대한민국,도미노피자,빵류,피자류,,,,외식
357,D010066-ZZ-AVG,블랙앵거스 스테이크(씬 L),대한민국,도미노피자,빵류,피자류,,,,외식
358,D010067-ZZ-AVG,블랙앵거스 스테이크(씬 M),대한민국,도미노피자,빵류,피자류,,,,외식
359,D010068-ZZ-AVG,블랙앵거스 스테이크(슈퍼시드 함유 도우L),대한민국,도미노피자,빵류,피자류,,,,외식
360,D010069-ZZ-AVG,블랙앵거스 스테이크(슈퍼시드 함유 도우M),대한민국,도미노피자,빵류,피자류,,,,외식
361,D010070-ZZ-AVG,블랙앵거스 스테이크 더블치즈엣지(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
362,D010071-ZZ-AVG,블랙앵거스 스테이크 더블치즈엣지(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
363,D010072-ZZ-AVG,블랙타이거 슈림프(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
364,D010073-ZZ-AVG,블랙타이거 슈림프(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
365,D010074-ZZ-AVG,블랙타이거 슈림프(나폴리M),대한민국,도미노피자,빵류,피자류,,,,외식
366,D010075-ZZ-AVG,블랙타이거 슈림프(나폴리L),대한민국,도미노피자,빵류,피자류,,,,외식
367,D010076-ZZ-AVG,블랙타이거 슈림프(씬 M),대한민국,도미노피자,빵류,피자류,,,,외식
368,D010077-ZZ-AVG,블랙타이거 슈림프(씬 L),대한민국,도미노피자,빵류,피자류,,,,외식
369,D010078-ZZ-AVG,블랙타이거 슈림프(슈퍼시드 함유 도우L),대한민국,도미노피자,빵류,피자류,,,,외식
370,D010079-ZZ-AVG,블랙타이거 슈림프 더블치즈엣지(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
371,D010080-ZZ-AVG,블랙타이거슈림프(슈퍼시드 함유 도우M),대한민국,도미노피자,빵류,피자류,,,,외식
372,D010081-ZZ-AVG,블랙타이거슈림프 더블치즈엣지(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
373,D010082-ZZ-AVG,슈퍼디럭스(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
374,D010083-ZZ-AVG,슈퍼디럭스(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
375,D010084-ZZ-AVG,슈퍼디럭스(나폴리L),대한민국,도미노피자,빵류,피자류,,,,외식
376,D010085-ZZ-AVG,슈퍼디럭스(나폴리M),대한민국,도미노피자,빵류,피자류,,,,외식
377,D010086-ZZ-AVG,슈퍼디럭스(씬 L),대한민국,도미노피자,빵류,피자류,,,,외식
378,D010087-ZZ-AVG,슈퍼디럭스(씬 M),대한민국,도미노피자,빵류,피자류,,,,외식
379,D010088-ZZ-AVG,슈퍼디럭스(슈퍼시드 함유 도우L),대한민국,도미노피자,빵류,피자류,,,,외식
380,D010089-ZZ-AVG,슈퍼디럭스(슈퍼시드 함유 도우M),대한민국,도미노피자,빵류,피자류,,,,외식
381,D010090-ZZ-AVG,슈퍼디럭스 더블치즈엣지(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
382,D010091-ZZ-AVG,슈퍼디럭스 더블치즈엣지(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
383,D010092-ZZ-AVG,슈퍼슈프림(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
384,D010093-ZZ-AVG,슈퍼슈프림(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
385,D010094-ZZ-AVG,슈퍼슈프림(나폴리L),대한민국,도미노피자,빵류,피자류,,,,외식
386,D010095-ZZ-AVG,슈퍼슈프림(나폴리M),대한민국,도미노피자,빵류,피자류,,,,외식
387,D010096-ZZ-AVG,슈퍼슈프림(씬 L),대한민국,도미노피자,빵류,피자류,,,,외식
388,D010097-ZZ-AVG,슈퍼슈프림(씬 M),대한민국,도미노피자,빵류,피자류,,,,외식
389,D010098-ZZ-AVG,슈퍼슈프림(슈퍼시드 함유 도우L),대한민국,도미노피자,빵류,피자류,,,,외식
390,D010099-ZZ-AVG,슈퍼슈프림(슈퍼시드 함유 도우M),대한민국,도미노피자,빵류,피자류,,,,외식
391,D010100-ZZ-AVG,슈퍼슈프림 더블치즈엣지(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
392,D010101-ZZ-AVG,슈퍼슈프림 더블치즈엣지(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
393,D010102-ZZ-AVG,와규 앤 비스테카(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
394,D010103-ZZ-AVG,와규 앤 비스테카(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
395,D010104-ZZ-AVG,와규 앤 비스테카(나폴리L),대한민국,도미노피자,빵류,피자류,,,,외식
396,D010105-ZZ-AVG,와규 앤 비스테카(나폴리M),대한민국,도미노피자,빵류,피자류,,,,외식
397,D010106-ZZ-AVG,와규 앤 비스테카(씬 L),대한민국,도미노피자,빵류,피자류,,,,외식
398,D010107-ZZ-AVG,와규 앤 비스테카(씬 M),대한민국,도미노피자,빵류,피자류,,,,외식
399,D010108-ZZ-AVG,와규 앤 비스테카(슈퍼시드 함유 도우L),대한민국,도미노피자,빵류,피자류,,,,외식
400,D010109-ZZ-AVG,와규 앤 비스테카(슈퍼시드 함유 도우M),대한민국,도미노피자,빵류,피자류,,,,외식
401,D010110-ZZ-AVG,와규 앤 비스테카 더블치즈엣지(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
402,D010111-ZZ-AVG,와규 앤 비스테카 더블치즈엣지(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
403,D010112-ZZ-AVG,우리 고구마(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
404,D010113-ZZ-AVG,우리 고구마(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
405,D010114-ZZ-AVG,우리 고구마(나폴리L),대한민국,도미노피자,빵류,피자류,,,,외식
406,D010115-ZZ-AVG,우리 고구마(나폴리M),대한민국,도미노피자,빵류,피자류,,,,외식
407,D010116-ZZ-AVG,우리 고구마(씬 L),대한민국,도미노피자,빵류,피자류,,,,외식
408,D010117-ZZ-AVG,우리 고구마(씬 M),대한민국,도미노피자,빵류,피자류,,,,외식
409,D010118-ZZ-AVG,우리 고구마(슈퍼시드 함유 도우L),대한민국,도미노피자,빵류,피자류,,,,외식
410,D010119-ZZ-AVG,우리 고구마(슈퍼시드 함유 도우M),대한민국,도미노피자,빵류,피자류,,,,외식
411,D010120-ZZ-AVG,우리 고구마 더블치즈엣지(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
412,D010121-ZZ-AVG,우리 고구마 더블치즈엣지(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
413,D010122-ZZ-AVG,직화 스테이크(오리지널 L),대한민국,도미노피자,빵류,피자류,,,,외식
414,D010123-ZZ-AVG,직화 스테이크(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
415,D010124-ZZ-AVG,직화 스테이크(나폴리L),대한민국,도미노피자,빵류,피자류,,,,외식
416,D010125-ZZ-AVG,직화 스테이크(나폴리M),대한민국,도미노피자,빵류,피자류,,,,외식
417,D010126-ZZ-AVG,직화 스테이크(씬 L),대한민국,도미노피자,빵류,피자류,,,,외식
418,D010127-ZZ-AVG,직화 스테이크(씬 M),대한민국,도미노피자,빵류,피자류,,,,외식
419,D010128-ZZ-AVG,직화 스테이크(슈퍼시드 함유 도우L),대한민국,도미노피자,빵류,피자류,,,,외식
420,D010129-ZZ-AVG,직화 스테이크(슈퍼시드 함유 도우M),대한민국,도미노피자,빵류,피자류,,,,외식
421,D010130-ZZ-AVG,직화 스테이크 더블치즈엣지(오리지널 M),대한민국,도미노피자,빵류,피자류,,,,외식
