fresh_food_id,amount_per_serving,calorie,carbohydrate,sugar,protein,fat,cholesterol,sodium,saturated_fat,trans_fat
3768,100,0,0,0,0,0,0,0,0,0
3769,100,350 ,0.30,0,74.60,3.60,0,0,0,0
3770,100,0,0,0,20.00,0,0,0,0,0
3771,100,126 ,2.70,0,20.50,3.00,0,0,0,0
3772,100,0,0,0,70.60,0,0,0,0,0
3773,100,351 ,0.30,0,74.30,3.80,0,0,0,0
3774,100,290 ,0.00,0,61.70,3.10,0,0,0,0
3775,100,0,0,0,0,0,0,0,0,0
3776,100,0,0,0,0,0,0,0,0,0
3777,100,0,0,0,37.90,0,0,0,0,0
3778,100,319 ,29.20,0,43.90,1.50,0,0,0,0
3779,100,0,0,0,9.30,0,0,0,0,0
3780,100,116 ,8.20,0,12.90,3.20,0,0,0,0
3781,100,372 ,0.00,0,82.70,2.40,0,0,0,0
3782,100,358 ,0.50,0,70.60,6.20,0,0,0,0
3783,100,77 ,0.00,0,15.70,1.10,0,0,0,0
3784,100,0,0,0,0,0,0,0,0,0
3785,100,0,0,0,0,0,0,0,0,0
3786,100,0,0,0,5.80,0,0,0,0,0
3787,100,18 ,5.20,0,1.80,0.20,0,0,0,0
3788,100,18 ,5.10,0,3.10,0.20,0,0,0,0
3789,100,108 ,0.00,0,21.70,1.70,0,0,0,0
3790,100,98 ,0.00,0,22.20,0.50,0,0,0,0
3791,100,159 ,0.50,0,24.10,5.90,0,0,0,0
3792,100,0,0,0,0,0,0,0,0,0
3793,100,126 ,0.10,0,21.10,3.90,0,0,0,0
3794,100,0,0,0,19.80,0,0,0,0,0
3795,100,0,0,0,0,0,0,0,0,0
3796,100,0,0,0,0,0,0,0,0,0
3797,100,0,0,0,0,0,0,0,0,0
3798,100,0,0,0,0,0,0,0,0,0
3799,100,0,0,0,0,0,0,0,0,0
3800,100,90 ,0.30,0,18.70,1.10,0,0,0,0
3801,100,93 ,0.50,0,19.90,0.70,0,0,0,0
3802,100,0,0,0,0,0,0,0,0,0
3803,100,0,0,0,0,0,0,0,0,0
3804,100,0,0,0,0,0,0,0,0,0
3805,100,83 ,0.60,0,18.00,0.50,0,0,0,0
3806,100,88 ,3.20,0,17.10,0.30,0,0,0,0
3807,100,0,0,0,0,0,0,0,0,0
3808,100,78 ,0.10,0,16.40,0.90,0,0,0,0
3809,100,0,0,0,0,0,0,0,0,0
3810,100,0,0,0,0,0,0,0,0,0
3811,100,0,0,0,0,0,0,0,0,0
3812,100,168 ,0.10,0,23.40,7.30,0,0,0,0
3813,100,0,0,0,0,0,0,0,0,0
3814,100,0,0,0,0,0,0,0,0,0
3815,100,96 ,0.20,0,16.20,2.80,0,0,0,0
3816,100,0,0,0,0,0,0,0,0,0
3817,100,0,0,0,0,0,0,0,0,0
3818,100,0,0,0,17.80,0,0,0,0,0
3819,100,0,0,0,0,0,0,0,0,0
3820,100,46 ,4.10,0,4.30,1.20,0,0,0,0
3821,100,0,0,0,0,0,0,0,0,0
3822,100,0,0,0,0,0,0,0,0,0
3823,100,0,0,0,0,0,0,0,0,0
3824,100,0,0,0,0,0,0,0,0,0
3825,100,0,0,0,1.60,0,0,0,0,0
3826,100,0,0,0,0,0,0,0,0,0
3827,100,0,0,0,15.20,0,0,0,0,0
3828,100,126 ,33.90,0,20.00,2.90,0,0,0,0
3829,100,18 ,4.80,0,3.00,0.30,0,0,0,0
3830,100,35 ,8.80,0,6.00,0.90,0,0,0,0
3831,100,15 ,4.40,0,2.10,0.20,0,0,0,0
3832,100,14 ,4.00,0,1.80,0.20,0,0,0,0
3833,100,86 ,2.00,0,14.80,1.60,0,0,0,0
3834,100,95 ,0.10,0,20.30,1.00,0,0,0,0
3835,100,0,0,0,0,0,0,0,0,0
3836,100,86 ,0.50,0,18.00,0.80,0,0,0,0
3837,100,0,0,0,0,0,0,0,0,0
3838,100,0,0,0,19.00,0,0,0,0,0
3839,100,0,0,0,18.30,0,0,0,0,0
3840,100,327 ,35.20,0,39.80,1.50,0,0,0,0
3841,100,88 ,0.00,0,15.20,2.50,0,0,0,0
3842,100,105 ,3.20,0,16.50,2.40,0,0,0,0
3843,100,80 ,0.10,0,17.30,0.70,0,0,0,0
3844,100,0,0,0,18.40,0,0,0,0,0
3845,100,0,0,0,0,0,0,0,0,0
3846,100,0,0,0,50.00,0,0,0,0,0
3847,100,0,0,0,15.50,0,0,0,0,0
3848,100,0,0,0,2.10,0,0,0,0,0
3849,100,0,0,0,25.70,0,0,0,0,0
3850,100,0,0,0,19.50,0,0,0,0,0
3851,100,0,0,0,18.90,0,0,0,0,0
3852,100,92 ,0.10,0,17.40,1.90,0,0,0,0
3853,100,0,0,0,0,0,0,0,0,0
3854,100,0,0,0,0,0,0,0,0,0
3855,100,0,0,0,0.70,0,0,0,0,0
3856,100,0,0,0,0,0,0,0,0,0
3857,100,73 ,2.30,0,12.50,1.20,0,0,0,0
3858,100,0,0,0,0,0,0,0,0,0
3859,100,0,0,0,0,0,0,0,0,0
3860,100,0,0,0,0,0,0,0,0,0
3861,100,0,0,0,0,0,0,0,0,0
3862,100,0,0,0,12.30,0,0,0,0,0
3863,100,0,0,0,0,0,0,0,0,0
3864,100,347 ,0.00,0,74.00,3.70,0,0,0,0
3865,100,0,0,0,19.40,0,0,0,0,0
3866,100,51 ,1.50,0,8.50,1.00,0,0,0,0
3867,100,90 ,0.60,0,19.20,0.70,0,0,0,0
3868,100,0,0,0,0,0,0,0,0,0
3869,100,0,0,0,16.90,0,0,0,0,0
3870,100,128 ,0.10,0,20.20,4.50,0,0,0,0
3871,100,0,0,0,0,0,0,0,0,0
3872,100,0,0,0,15.10,0,0,0,0,0
3873,100,0,0,0,0,0,0,0,0,0
3874,100,101 ,0.40,0,21.70,0.80,0,0,0,0
3875,100,0,0,0,0,0,0,0,0,0
3876,100,0,0,0,0,0,0,0,0,0
3877,100,0,0,0,19.40,0,0,0,0,0
3878,100,0,0,0,0,0,0,0,0,0
3879,100,0,0,0,0,0,0,0,0,0
3880,100,0,0,0,0,0,0,0,0,0
3881,100,0,0,0,0,0,0,0,0,0
3882,100,102 ,0.40,0,21.00,1.20,0,0,0,0
3883,100,89 ,0.30,0,19.00,0.80,0,0,0,0
3884,100,74 ,3.60,0,11.70,1.00,0,0,0,0
3885,100,0,0,0,0,0,0,0,0,0
3886,100,0,0,0,0,0,0,0,0,0
3887,100,225 ,0.20,0,16.30,16.50,0,0,0,0
3888,100,333 ,0.10,0,56.70,9.90,0,0,0,0
3889,100,0,0,0,48.00,0,0,0,0,0
3890,100,117 ,0.60,0,16.30,4.90,0,0,0,0
3891,100,0,0,0,14.50,0,0,0,0,0
3892,100,223 ,0.30,0,14.40,17.10,0,0,0,0
3893,100,0,0,0,0,0,0,0,0,0
3894,100,202 ,22.30,0,12.20,6.30,0,0,0,0
3895,100,0,0,0,0,0,0,0,0,0
3896,100,0,0,0,0,0,0,0,0,0
3897,100,262 ,0.00,0,30.40,14.20,0,0,0,0
3898,100,68 ,0.30,0,13.30,1.10,0,0,0,0
3899,100,311 ,0.00,0,56.10,7.90,0,0,0,0
3900,100,382 ,1.00,0,64.30,11.30,0,0,0,0
3901,100,88 ,0.70,0,15.80,2.00,0,0,0,0
3902,100,82 ,0.80,0,18.20,0.20,0,0,0,0
3903,100,94 ,0.40,0,19.50,1.10,0,0,0,0
3904,100,0,0,0,0,0,0,0,0,0
3905,100,105 ,0.00,0,20.70,1.90,0,0,0,0
3906,100,0,0,0,0,0,0,0,0,0
3907,100,86 ,0.00,0,19.50,0.40,0,0,0,0
3908,100,123 ,0.30,0,17.00,5.30,0,0,0,0
3909,100,0,0,0,0,0,0,0,0,0
3910,100,0,0,0,0,0,0,0,0,0
3911,100,0,0,0,20.90,0,0,0,0,0
3912,100,98 ,0.00,0,20.20,1.40,0,0,0,0
3913,100,0,0,0,0,0,0,0,0,0
3914,100,0,0,0,17.40,0,0,0,0,0
3915,100,103 ,0.30,0,23.50,0.30,0,0,0,0
3916,100,0,0,0,0,0,0,0,0,0
3917,100,0,0,0,0,0,0,0,0,0
3918,100,0,0,0,0,0,0,0,0,0
3919,100,0,0,0,0,57.10,0,0,0,0
3920,100,0,0,0,0,0,0,0,0,0
3921,100,91 ,0.00,0,19.30,1.00,0,0,0,0
3922,100,129 ,0.00,0,19.20,5.10,0,0,0,0
3923,100,0,0,0,0,0,0,0,0,0
3924,100,0,0,0,0,0,0,0,0,0
3925,100,130 ,0.30,0,16.40,6.30,0,0,0,0
3926,100,0,0,0,16.10,0,0,0,0,0
3927,100,0,0,0,0,0,0,0,0,0
3928,100,0,0,0,18.20,0,0,0,0,0
3929,100,0,0,0,19.00,0,0,0,0,0
3930,100,0,0,0,0,0,0,0,0,0
3931,100,119 ,0.30,0,19.30,3.90,0,0,0,0
3932,100,0,0,0,14.40,0,0,0,0,0
3933,100,0,0,0,0,0,0,0,0,0
3934,100,181 ,7.60,0,16.10,8.70,0,0,0,0
3935,100,0,0,0,0,0,0,0,0,0
3936,100,71 ,0.10,0,15.10,0.70,0,0,0,0
3937,100,0,0,0,14.60,0,0,0,0,0
3938,100,0,0,0,0,0,0,0,0,0
3939,100,0,0,0,0,0,0,0,0,0
3940,100,93 ,2.60,0,14.60,2.20,0,0,0,0
3941,100,0,0,0,17.70,0,0,0,0,0
3942,100,0,0,0,0,0,0,0,0,0
3943,100,0,0,0,0,0,0,0,0,0
3944,100,129 ,0.00,0,18.70,5.30,0,0,0,0
3945,100,93 ,0.60,0,19.30,1.00,0,0,0,0
3946,100,0,0,0,0,0,0,0,0,0
3947,100,0,0,0,19.40,0,0,0,0,0
3948,100,0,0,0,20.10,0,0,0,0,0
3949,100,0,0,0,21.80,0,0,0,0,0
3950,100,105 ,0.00,0,17.20,3.40,0,0,0,0
3951,100,0,0,0,0,0,0,0,0,0
3952,100,109 ,0.10,0,22.30,1.50,0,0,0,0
3953,100,0,0,0,0,0,0,0,0,0
3954,100,65 ,0.00,0,13.70,0.80,0,0,0,0
3955,100,0,0,0,15.00,0,0,0,0,0
3956,100,0,0,0,0,0,0,0,0,0
3957,100,0,0,0,0,0,0,0,0,0
3958,100,62 ,1.00,0,12.00,0.80,0,0,0,0
3959,100,0,0,0,14.30,0,0,0,0,0
3960,100,0,0,0,0,0,0,0,0,0
3961,100,0,0,0,0,0,0,0,0,0
3962,100,0,0,0,0,0,0,0,0,0
3963,100,0,0,0,0,0,0,0,0,0
3964,100,0,0,0,0,0,0,0,0,0
3965,100,74 ,1.10,0,15.20,0.50,0,0,0,0
3966,100,152 ,55.70,0,16.50,0.60,0,0,0,0
3967,100,0,0,0,17.70,0,0,0,0,0
3968,100,125 ,0.70,0,18.60,4.60,0,0,0,0
3969,100,0,0,0,0,0,0,0,0,0
3970,100,0,0,0,0,0,0,0,0,0
3971,100,99 ,0.10,0,21.00,1.10,0,0,0,0
3972,100,0,0,0,22.00,0,0,0,0,0
3973,100,0,0,0,0,0,0,0,0,0
3974,100,0,0,0,13.50,0,0,0,0,0
3975,100,48 ,0.30,0,10.50,0.30,0,0,0,0
3976,100,0,0,0,12.10,0,0,0,0,0
3977,100,0,0,0,8.00,0,0,0,0,0
3978,100,0,0,0,13.40,0,0,0,0,0
3979,100,0,0,0,14.50,0,0,0,0,0
3980,100,0,0,0,8.90,0,0,0,0,0
3981,100,0,0,0,16.10,0,0,0,0,0
3982,100,95 ,2.50,0,16.10,1.80,0,0,0,0
3983,100,0,0,0,0,0,0,0,0,0
3984,100,0,0,0,0,0,0,0,0,0
3985,100,78 ,3.70,0,9.20,2.60,0,0,0,0
3986,100,0,0,0,0,0,0,0,0,0
3987,100,0,0,0,18.20,0,0,0,0,0
3988,100,83 ,0.00,0,18.20,0.70,0,0,0,0
3989,100,0,0,0,0,0,0,0,0,0
3990,100,94 ,0.10,0,18.10,1.80,0,0,0,0
3991,100,0,0,0,18.10,0,0,0,0,0
3992,100,0,0,0,0,0,0,0,0,0
3993,100,0,0,0,0,0,0,0,0,0
3994,100,0,0,0,25.60,0,0,0,0,0
3995,100,0,0,0,0,0,0,0,0,0
3996,100,135 ,0.30,0,17.40,6.40,0,0,0,0
3997,100,0,0,0,17.10,0,0,0,0,0
3998,100,0,0,0,0,0,0,0,0,0
3999,100,0,0,0,18.60,0,0,0,0,0
4000,100,0,0,0,0,0,0,0,0,0
4001,100,83 ,0.20,0,17.80,0.80,0,0,0,0
4002,100,0,0,0,0,0,0,0,0,0
4003,100,76 ,1.40,0,14.50,1.00,0,0,0,0
4004,100,0,0,0,15.20,0,0,0,0,0
4005,100,95 ,2.80,0,17.00,1.20,0,0,0,0
4006,100,0,0,0,10.60,0,0,0,0,0
4007,100,0,0,0,25.80,0,0,0,0,0
4008,100,0,0,0,0,0,0,0,0,0
4009,100,85 ,0.00,0,18.40,0.80,0,0,0,0
4010,100,74 ,0.30,0,17.10,0.10,0,0,0,0
4011,100,0,0,0,0,0,0,0,0,0
4012,100,71 ,0.00,0,15.80,0.50,0,0,0,0
4013,100,0,0,0,16.50,0,0,0,0,0
4014,100,0,0,0,0,0,0,0,0,0
4015,100,0,0,0,19.50,0,0,0,0,0
4016,100,97 ,0.00,0,18.00,2.20,0,0,0,0
4017,100,104 ,0.00,0,20.30,1.90,0,0,0,0
4018,100,117 ,0.10,0,20.30,3.30,0,0,0,0
4019,100,0,0,0,0,0,0,0,0,0
4020,100,0,0,0,0,0,0,0,0,0
4021,100,0,0,0,0,0,0,0,0,0
4022,100,70 ,0.60,0,15.50,0.20,0,0,0,0
4023,100,0,0,0,0,0,0,0,0,0
4024,100,72 ,0.20,0,15.70,0.50,0,0,0,0
4025,100,0,0,0,0,0,0,0,0,0
4026,100,0,0,0,0,0,0,0,0,0
4027,100,0,0,0,0,0,0,0,0,0
4028,100,0,0,0,61.60,0,0,0,0,0
4029,100,352 ,0.20,0,67.80,6.90,0,0,0,0
4030,100,0,0,0,19.30,0,0,0,0,0
4031,100,0,0,0,20.20,0,0,0,0,0
4032,100,0,0,0,18.30,0,0,0,0,0
4033,100,0,0,0,19.10,0,0,0,0,0
4034,100,0,0,0,18.10,0,0,0,0,0
4035,100,0,0,0,19.00,0,0,0,0,0
4036,100,0,0,0,18.40,0,0,0,0,0
4037,100,0,0,0,18.20,0,0,0,0,0
4038,100,0,0,0,18.60,0,0,0,0,0
4039,100,0,0,0,18.60,0,0,0,0,0
4040,100,0,0,0,19.60,0,0,0,0,0
4041,100,0,0,0,18.90,0,0,0,0,0
4042,100,0,0,0,19.50,0,0,0,0,0
4043,100,0,0,0,16.70,0,0,0,0,0
4044,100,0,0,0,19.10,0,0,0,0,0
4045,100,0,0,0,18.10,0,0,0,0,0
4046,100,0,0,0,18.40,0,0,0,0,0
4047,100,0,0,0,19.30,0,0,0,0,0
4048,100,77 ,2.00,0,14.30,0.90,0,0,0,0
4049,100,215 ,12.40,0,34.40,2.00,0,0,0,0
4050,100,89 ,3.60,0,14.20,1.50,0,0,0,0
4051,100,0,0,0,0,0,0,0,0,0
4052,100,0,0,0,0,0,0,0,0,0
4053,100,0,0,0,17.90,0,0,0,0,0
4054,100,0,0,0,0,0,0,0,0,0
4055,100,97 ,0.50,0,18.60,1.80,0,0,0,0
4056,100,0,0,0,0,0,0,0,0,0
4057,100,108 ,0.60,0,19.00,2.70,0,0,0,0
4058,100,0,0,0,20.10,0,0,0,0,0
4059,100,0,0,0,0,0,0,0,0,0
4060,100,0,0,0,0,0,0,0,0,0
4061,100,0,0,0,0,0,0,0,0,0
4062,100,0,0,0,26.20,0,0,0,0,0
4063,100,87 ,5.10,0,11.90,1.70,0,0,0,0
4064,100,0,0,0,12.30,0,0,0,0,0
4065,100,0,0,0,0,0,0,0,0,0
4066,100,0,0,0,0,0,0,0,0,0
4067,100,0,0,0,0,0,0,0,0,0
4068,100,0,0,0,0,0,0,0,0,0
4069,100,0,0,0,0,0,0,0,0,0
4070,100,0,0,0,0,0,0,0,0,0
4071,100,0,0,0,0,0,0,0,0,0
4072,100,0,0,0,0,0,0,0,0,0
4073,100,0,0,0,23.80,0,0,0,0,0
4074,100,104 ,0.00,0,18.90,2.60,0,0,0,0
4075,100,0,0,0,23.10,0,0,0,0,0
4076,100,0,0,0,11.80,0,0,0,0,0
4077,100,114 ,1.30,0,21.50,1.90,0,0,0,0
4078,100,0,0,0,0,0,0,0,0,0
4079,100,0,0,0,19.00,0,0,0,0,0
4080,100,121 ,0.20,0,16.30,5.50,0,0,0,0
4081,100,0,0,0,0,0,0,0,0,0
4082,100,0,0,0,23.40,0,0,0,0,0
4083,100,0,0,0,0,0,0,0,0,0
4084,100,148 ,9.10,0,9.60,0.20,0,0,0,0
4085,100,0,0,0,22.10,0,0,0,0,0
4086,100,0,0,0,0,0,0,0,0,0
4087,100,0,0,0,0,0,0,0,0,0
4088,100,0,0,0,19.80,0,0,0,0,0
4089,100,94 ,0.20,0,19.90,1.00,0,0,0,0
4090,100,74 ,2.40,0,15.00,0.10,0,0,0,0
4091,100,0,0,0,17.30,0,0,0,0,0
4092,100,107 ,4.00,0,20.70,0.30,0,0,0,0
4093,100,0,0,0,0,0,0,0,0,0
4094,100,0,0,0,0,0,0,0,0,0
4095,100,0,0,0,0,0,0,0,0,0
4096,100,0,0,0,0,0,0,0,0,0
4097,100,0,0,0,0,0,0,0,0,0
4098,100,121 ,0.10,0,21.00,3.40,0,0,0,0
4099,100,79 ,0.20,0,16.90,0.70,0,0,0,0
4100,100,0,0,0,25.50,0,0,0,0,0
4101,100,0,0,0,0,0,0,0,0,0
4102,100,0,0,0,1.70,0,0,0,0,0
4103,100,0,0,0,15.10,0,0,0,0,0
4104,100,86 ,2.90,0,15.90,0.70,0,0,0,0
4105,100,0,0,0,17.70,0,0,0,0,0
4106,100,0,0,0,0,0,0,0,0,0
4107,100,25 ,7.10,0,2.50,0.70,0,0,0,0
4108,100,84 ,0.00,0,16.80,1.40,0,0,0,0
4109,100,0,0,0,20.00,0,0,0,0,0
4110,100,107 ,0.40,0,21.70,1.50,0,0,0,0
4111,100,0,0,0,0,0,0,0,0,0
4112,100,0,0,0,0,0,0,0,0,0
4113,100,107 ,0.10,0,19.80,2.50,0,0,0,0
4114,100,0,0,0,21.80,0,0,0,0,0
4115,100,0,0,0,0,0,0,0,0,0
4116,100,101 ,0.00,0,20.80,1.40,0,0,0,0
4117,100,0,0,0,0,0,0,0,0,0
4118,100,75 ,0.10,0,16.90,0.40,0,0,0,0
4119,100,111 ,0.00,0,17.20,4.10,0,0,0,0
4120,100,0,0,0,0,0,0,0,0,0
4121,100,0,0,0,0,0,0,0,0,0
4122,100,0,0,0,0,0,0,0,0,0
4123,100,0,0,0,0,0,0,0,0,0
4124,100,0,0,0,0,0,0,0,0,0
4125,100,0,0,0,0,0,0,0,0,0
4126,100,0,0,0,0,0,0,0,0,0
4127,100,0,0,0,20.00,0,0,0,0,0
4128,100,0,0,0,17.30,0,0,0,0,0
4129,100,85 ,3.70,0,14.90,0.80,0,0,0,0
4130,100,0,0,0,0,0,0,0,0,0
4131,100,0,0,0,11.10,0,0,0,0,0
4132,100,0,0,0,0,0,0,0,0,0
4133,100,90 ,0.10,0,19.90,0.60,0,0,0,0
4134,100,0,0,0,0,0,0,0,0,0
4135,100,84 ,0.50,0,18.50,0.40,0,0,0,0
4136,100,83 ,0.00,0,19.00,0.30,0,0,0,0
4137,100,0,0,0,0,0,0,0,0,0
4138,100,0,0,0,13.20,0,0,0,0,0
4139,100,0,0,0,0,0,0,0,0,0
4140,100,63 ,0.50,0,14.10,0.20,0,0,0,0
4141,100,0,0,0,0,0,0,0,0,0
4142,100,432 ,5.20,0,10.40,39.00,0,0,0,0
4143,100,0,0,0,0,0,0,0,0,0
4144,100,0,0,0,0,0,0,0,0,0
4145,100,0,0,0,0,0,0,0,0,0
4146,100,0,0,0,0,0,0,0,0,0
4147,100,304 ,31.50,0,41.20,1.30,0,0,0,0
4148,100,106 ,0.10,0,19.80,2.30,0,0,0,0
4149,100,0,0,0,0,0,0,0,0,0
4150,100,284 ,0.00,0,13.40,24.20,0,0,0,0
4151,100,0,0,0,16.00,0,0,0,0,0
4152,100,0,0,0,0,0,0,0,0,0
4153,100,0,0,0,0,0,0,0,0,0
4154,100,123 ,0.00,0,21.50,3.40,0,0,0,0
4155,100,0,0,0,23.40,0,0,0,0,0
4156,100,87 ,0.10,0,20.00,0.20,0,0,0,0
4157,100,0,0,0,20.00,0,0,0,0,0
4158,100,0,0,0,18.90,0,0,0,0,0
4159,100,94 ,0.40,0,19.50,1.20,0,0,0,0
4160,100,0,0,0,19.40,0,0,0,0,0
4161,100,82 ,0.00,0,18.20,0.50,0,0,0,0
4162,100,110 ,0.00,0,19.20,3.10,0,0,0,0
4163,100,106 ,0.20,0,20.60,1.90,0,0,0,0
4164,100,0,0,0,19.40,0,0,0,0,0
4165,100,0,0,0,24.30,0,0,0,0,0
4166,100,204 ,0.10,0,14.90,14.90,0,0,0,0
4167,100,0,0,0,0,0,0,0,0,0
4168,100,174 ,1.20,0,21.80,8.20,0,0,0,0
4169,100,0,0,0,30.00,0,0,0,0,0
4170,100,86 ,0.10,0,18.30,0.90,0,0,0,0
4171,100,113 ,11.20,0,12.70,1.40,0,0,0,0
4172,100,0,0,0,0,0,0,0,0,0
4173,100,95 ,4.60,0,13.30,2.10,0,0,0,0
4174,100,0,0,0,0,0,0,0,0,0
4175,100,0,0,0,0,0,0,0,0,0
4176,100,0,0,0,18.60,0,0,0,0,0
4177,100,82 ,0.90,0,18.10,0.20,0,0,0,0
4178,100,104 ,0.00,0,19.50,2.30,0,0,0,0
4179,100,0,0,0,16.00,0,0,0,0,0
4180,100,67 ,0.60,0,13.70,0.70,0,0,0,0
4181,100,101 ,2.70,0,16.40,2.20,0,0,0,0
4182,100,0,0,0,0,0,0,0,0,0
4183,100,66 ,3.10,0,10.60,0.90,0,0,0,0
4184,100,82 ,0.10,0,18.10,0.60,0,0,0,0
4185,100,0,0,0,0,0,0,0,0,0
4186,100,0,0,0,0,0,0,0,0,0
4187,100,0,0,0,0,0,0,0,0,0
4188,100,0,0,0,19.30,0,0,0,0,0
4189,100,85 ,0.40,0,19.30,0.20,0,0,0,0
4190,100,91 ,0.00,0,19.00,1.20,0,0,0,0
4191,100,0,0,0,16.10,0,0,0,0,0
4192,100,99 ,2.70,0,16.30,2.00,0,0,0,0
4193,100,0,0,0,0,0,0,0,0,0
4194,100,88 ,0.10,0,18.30,1.10,0,0,0,0
4195,100,0,0,0,0,0,0,0,0,0
4196,100,0,0,0,19.30,0,0,0,0,0
4197,100,0,0,0,14.90,0,0,0,0,0
4198,100,52 ,18.50,0,4.20,0.20,0,0,0,0
4199,100,0,0,0,0,0,0,0,0,0
4200,100,0,0,0,0,0,0,0,0,0
4201,100,2 ,0.80,0,0.10,0,0,0,0,0
4202,100,154 ,74.60,0,2.30,0.10,0,0,0,0
4203,100,169 ,0.00,0,15.90,10.80,0,0,0,0
4204,100,0,0,0,16.80,0,0,0,0,0
4205,100,66 ,1.10,0,11.20,1.50,0,0,0,0
4206,100,0,0,0,17.90,0,0,0,0,0
4207,100,98 ,0.00,0,18.60,2.60,0,0,0,0
4208,100,101 ,0.00,0,22.90,0.50,0,0,0,0
4209,100,114 ,0.20,0,16.70,4.50,0,0,0,0
4210,100,0,0,0,0,0,0,0,0,0
4211,100,106 ,0.20,0,21.70,1.40,0,0,0,0
4212,100,133 ,0.40,0,21.80,4.20,0,0,0,0
4213,100,0,0,0,18.60,0,0,0,0,0
4214,100,152 ,0.50,0,19.60,7.10,0,0,0,0
4215,100,0,0,0,0,0,0,0,0,0
4216,100,113 ,0.30,0,17.50,4.00,0,0,0,0
4217,100,0,0,0,19.90,0,0,0,0,0
4218,100,0,0,0,0,0,0,0,0,0
4219,100,0,0,0,0,0,0,0,0,0
4220,100,0,0,0,0,0,0,0,0,0
4221,100,0,0,0,25.30,0,0,0,0,0
4222,100,0,0,0,0,0,0,0,0,0
4223,100,0,0,0,0,0,0,0,0,0
4224,100,88 ,0.40,0,19.50,0.40,0,0,0,0
4225,100,151 ,15.60,0,11.30,4.60,0,0,0,0
4226,100,106 ,1.00,0,20.10,1.80,0,0,0,0
4227,100,0,0,0,17.90,0,0,0,0,0
4228,100,83 ,0.40,0,18.80,0.20,0,0,0,0
4229,100,0,0,0,0,0,0,0,0,0
4230,100,0,0,0,0,0,0,0,0,0
4231,100,0,0,0,0,0,0,0,0,0
4232,100,90 ,0.00,0,19.10,1.00,0,0,0,0
4233,100,0,0,0,0,0,0,0,0,0
4234,100,135 ,0.70,0,19.30,5.40,0,0,0,0
4235,100,0,0,0,0,0,0,0,0,0
4236,100,0,0,0,12.10,0,0,0,0,0
4237,100,94 ,5.80,0,12.50,1.90,0,0,0,0
4238,100,0,0,0,0,0,0,0,0,0
4239,100,0,0,0,0,0,0,0,0,0
4240,100,105 ,0.50,0,22.50,0.80,0,0,0,0
4241,100,0,0,0,20.70,0,0,0,0,0
4242,100,0,0,0,0,0,0,0,0,0
4243,100,0,0,0,18.60,0,0,0,0,0
4244,100,133 ,0.10,0,20.70,4.80,0,0,0,0
4245,100,0,0,0,0,0,0,0,0,0
4246,100,0,0,0,0,0,0,0,0,0
4247,100,99 ,0.30,0,19.90,1.50,0,0,0,0
4248,100,0,0,0,0,0,0,0,0,0
4249,100,0,0,0,0,0,0,0,0,0
4250,100,262 ,0.70,0,46.00,6.90,0,0,0,0
4251,100,0,0,0,0,0,0,0,0,0
4252,100,64 ,0.00,0,13.00,1.00,0,0,0,0
4253,100,0,0,0,18.70,0,0,0,0,0
4254,100,107 ,0.20,0,19.20,2.70,0,0,0,0
4255,100,0,0,0,0,0,0,0,0,0
4256,100,130 ,0.50,0,15.30,6.70,0,0,0,0
4257,100,90 ,0.30,0,19.40,0.70,0,0,0,0
4258,100,0,0,0,19.10,0,0,0,0,0
4259,100,129 ,0.40,0,18.50,5.20,0,0,0,0
4260,100,100 ,0.10,0,19.30,1.90,0,0,0,0
4261,100,68 ,3.00,0,11.90,0.60,0,0,0,0
4262,100,0,0,0,0,0,0,0,0,0
4263,100,62 ,2.60,0,9.60,1.20,0,0,0,0
4264,100,0,0,0,19.80,0,0,0,0,0
4265,100,0,0,0,0,0,0,0,0,0
4266,100,132 ,0.00,0,21.30,4.50,0,0,0,0
4267,100,141 ,0.00,0,20.40,5.80,0,0,0,0
4268,100,159 ,0.00,0,19.90,8.00,0,0,0,0
4269,100,135 ,0.30,0,17.90,6.20,0,0,0,0
4270,100,187 ,0.00,0,18.10,12.10,0,0,0,0
4271,100,232 ,0.30,0,19.60,15.70,0,0,0,0
4272,100,167 ,0.00,0,19.90,8.90,0,0,0,0
4273,100,171 ,0.20,0,20.00,9.10,0,0,0,0
4274,100,0,0,0,0,0,0,0,0,0
4275,100,130 ,0.00,0,18.50,5.50,0,0,0,0
4276,100,148 ,0.00,0,18.00,7.70,0,0,0,0
4277,100,164 ,0.00,0,19.70,8.60,0,0,0,0
4278,100,208 ,0.00,0,16.80,14.60,0,0,0,0
4279,100,232 ,0.00,0,15.80,17.60,0,0,0,0
4280,100,187 ,0.00,0,16.20,12.70,0,0,0,0
4281,100,179 ,0.10,0,17.50,11.10,0,0,0,0
4282,100,0,0,0,0,0,0,0,0,0
4283,100,127 ,4.40,0,17.70,3.60,0,0,0,0
4284,100,0,0,0,0,0,0,0,0,0
4285,100,0,0,0,0,0,0,0,0,0
4286,100,0,0,0,0,0,0,0,0,0
4287,100,0,0,0,0,0,0,0,0,0
4288,100,0,0,0,0,0,0,0,0,0
4289,100,0,0,0,0,0,0,0,0,0
4290,100,121 ,0.20,0,21.40,3.20,0,0,0,0
4291,100,0,0,0,19.00,0,0,0,0,0
4292,100,0,0,0,0,0,0,0,0,0
4293,100,0,0,0,0,0,0,0,0,0
