NO,1회제공량(g),에너지(㎉),탄수화물(g),당류(g),단백질(g),지방(g),콜레스테롤(㎎),나트륨(㎎),포화 지방산(g),트랜스 지방산(g)
id,amount_per_serving,calorie,carbohydrate,sugar,protein,fat,cholesterol,sodium,saturated_fat,trans_fat
1983,468,296.8,-,21,7,-,-,123.1,5.5,-
1984,523,470.1,-,33.2,11.2,-,-,194.7,8.7,-
1985,263,245.1,-,27.3,7.7,-,-,120,6,-
1986,330,313.8,-,35.5,9.6,-,-,150,7.5,-
1987,393,238.8,-,25.1,5.4,-,-,88.1,5,-
1988,508,334.3,-,35.1,7.5,-,-,123.3,7,-
1989,211,220.7,-,32,7,-,-,143.4,4.9,-
1990,324,285.3,-,40.6,9.2,-,-,186.6,6.5,-
1991,241,136.2,-,26.2,3.1,-,-,78.4,1.6,-
1992,384,207.3,-,35.2,5.6,-,-,126.6,3.5,-
1993,270,269,-,25.4,7.9,-,-,130.5,7,-
1994,345,364.5,-,35.5,10.1,-,-,165.7,9,-
1995,301,478.1,-,35.6,11.3,-,-,130.1,20,-
1996,451,715.1,-,53,16.9,-,-,195.1,30,-
1997,274,462.6,-,33.9,8,-,-,132.1,22,-
1998,424,712.1,-,51.4,12.7,-,-,216.8,33.5,-
1999,243,336.9,-,30.4,6.5,-,-,161,15.6,-
2000,355,509.1,-,45.3,11.2,-,-,256.7,22.9,-
2001,311,382.4,-,43.9,8.6,-,-,180.9,12.6,-
2002,401,519.1,-,62.1,11.1,-,-,238.9,16.3,-
2003,499,370.3,-,41.6,6,-,-,133.9,14,-
2004,531,443.6,-,43.4,7.7,-,-,159,19.3,-
2005,339,448.3,-,47,9.6,-,-,193.9,17,-
2006,436,513.6,-,47.3,11.3,-,-,218.8,22.3,-
2007,311,391.7,-,48.9,7.2,-,-,233.1,12.6,-
2008,410,543,-,71.4,9,-,-,317.4,16.3,-
2009,525,161.6,-,186.1,14,-,-,120,0,-
2010,725,242.4,-,279.15,21,-,-,180,0,-
2011,320,227.2,-,59.2,0,-,-,5,0,-
2012,430,374.4,-,97.4,0,-,-,8,0,-
2013,466,598.9,-,72.3,9.2,-,-,247,15.1,-
2014,420,411.9,-,55.9,6,-,-,218.3,5.3,-
2015,601,701.4,-,78.3,9.7,-,-,354.6,17.3,-
2016,497,427.4,-,68.8,6.6,-,-,144.7,3.1,-
2017,612,545,-,84,8.7,-,-,192.4,4.2,-
2018,405,319.1,-,59,4.3,-,-,78.5,2.3,-
2019,515,468.9,-,87.8,6,-,-,110.2,3.1,-
2020,290,369.9,-,50.2,6.6,-,-,209.8,2.9,-
2021,420,574.9,-,76.7,10.2,-,-,334.7,4.4,-
2022,380,382.8,-,47.7,3.7,-,-,183.9,8.2,-
2023,385,252.1,-,38.7,2.6,-,-,90.9,4,-
2024,430,280.8,-,40.3,3.3,-,-,57.8,4.1,-
2025,365,186.3,-,22,3.1,-,-,50.1,4.8,-
2026,383,366,-,47.4,2.5,-,-,70.3,3.5,-
2027,464,633.9,-,81.7,4.9,-,-,125.4,5.2,-
2028,383,371.9,-,45.8,2.7,-,-,145.2,4.4,-
2029,464,642.8,-,79.4,5.2,-,-,237.8,6.6,-
2030,383,360.2,-,52.4,2.5,-,-,126.3,2.3,-
2031,464,625.2,-,89.2,4.8,-,-,209.4,3.4,-
2032,389,447.4,-,56.7,4.7,-,-,201.1,12.6,-
2033,514,653.1,-,83,7.1,-,-,311.9,17.8,-
2034,345,304.7,-,31.3,2.4,-,-,164.7,11.9,-
2035,435,448.3,-,46.9,4.1,-,-,222.2,17.1,-
2036,384,484.2,-,60,6.6,-,-,214.6,16.6,-
2037,522,708.3,-,87.8,9.9,-,-,332.2,23.8,-
2038,389,444.8,-,59.4,3.4,-,-,239.7,13.3,-
2039,514,653.1,-,83,7.1,-,-,311.9,17.8,-
2040,381,488.7,-,59.3,7.4,-,-,195,17.4,-
2041,519,727.3,-,88.5,11.6,-,-,297.6,25.3,-
2042,401,360.7,-,44.9,5.5,-,-,89.1,10.4,-
2043,526,495.8,-,60.7,8,-,-,131.3,14.5,-
2044,475,448.7,-,53.5,6.5,-,-,93,5.2,-
2045,650,673.1,-,80.2,9.8,-,-,139.5,7.7,-
2046,374,490.9,-,71.3,4.5,-,-,262.4,13.9,-
2047,477,619.5,-,82.6,7.2,-,-,324.3,19.9,-
2048,400,404.3,-,54.3,7.2,-,-,80,4.6,-
2049,533,578.1,-,81.5,10,-,-,118.1,6.5,-
2050,385,305.2,-,56.1,3.6,-,-,120,3,-
2051,545,532.8,-,100.7,5.4,-,-,202.5,4.5,-
2052,375,298.6,-,53.4,4.7,-,-,82.9,3,-
2053,520,503,-,92.1,7.4,-,-,130,4.5,-
2054,395,336.6,-,61.1,5,-,-,67.1,3,-
2055,520,479,-,86.1,7.4,-,-,100,4.5,-
2056,375,276.9,-,53.4,4.7,-,-,100,3,-
2057,520,465,-,92.1,7.4,-,-,160,4.5,-
2058,395,330.9,-,62.5,3.6,-,-,67.1,3,-
2059,520,471,-,88.1,5.4,-,-,100,4.5,-
2060,370,253.1,-,39.6,5.7,-,-,84.4,3.1,-
2061,335,255.2,-,49.5,3.8,-,-,66.3,1.5,-
2062,455,382.8,-,74.3,5.6,-,-,99.4,2.3,-
2063,335,266,-,49.5,3.8,-,-,57.7,1.5,-
2064,455,399.1,-,74.3,5.6,-,-,86.6,2.3,-
2065,335,259.2,-,47.8,3.8,-,-,49.2,1.5,-
2066,455,388.8,-,71.7,5.6,-,-,73.7,2.3,-
2067,365,107.2,-,27.7,0,-,-,2,0,-
2068,525,187.2,-,48.7,0,-,-,4,0,-
2069,405,105.4,-,17.8,0.3,-,-,21.6,0,-
2070,600,187.3,-,30.4,0.5,-,-,42.6,0,-
2071,410,170.4,-,37.8,0.2,-,-,31.6,0,-
2072,590,243.9,-,54.1,0.2,-,-,47.2,0,-
2073,415,93.9,-,21.1,0.2,-,-,2.2,0,-
2074,590,140.8,-,31.7,0.4,-,-,3.2,0,-
2075,440,257.6,-,58.1,0,-,-,60,0,-
2076,650,386.4,-,87.2,0,-,-,90,0,-
2077,405,200,-,44,0,-,-,60,0,-
2078,575,300,-,66,0,-,-,90,0,-
2079,420,236.4,-,59.1,0,-,-,50,0,-
2080,590,269.6,-,67.4,0,-,-,50,0,-
2081,590,251.6,-,62.6,0,-,-,50,0,-
2082,435,200,-,48,0,-,-,40,0,-
2083,620,300,-,72,0,-,-,60,0,-
2084,400,180,-,41.6,0,-,-,16.9,0,-
2085,568,270,-,62.4,0,-,-,25.3,0,-
2086,400,180,-,36,0,-,-,22.5,0,-
2087,568,270,-,54,0,-,-,33.8,0,-
2088,400,180,-,40.5,0,-,-,-,0,-
2089,568,270,-,60.8,0,-,-,-,0,-
2090,360,170.5,-,37.9,1.1,-,-,1.7,0,-
2091,515,255.8,-,56.8,1.7,-,-,2.6,0,-
2092,370,171.9,-,36.8,2.4,-,-,-,0,-
2093,575,279,-,59.4,3.9,-,-,-,0.1,-
2094,410,176.4,-,31.4,2.3,-,-,6,0.1,-
2095,590,264.6,-,47.1,3.4,-,-,9,0.1,-
2096,390,273.1,-,39.5,4.7,-,-,46.8,2.5,-
2097,575,419.4,-,59.9,7.4,-,-,77.7,4.1,-
2098,370,99.4,-,20,2.2,-,-,12.5,0.1,-
2099,575,157.2,-,31.1,3.7,-,-,21,0.2,-
2100,405,163.1,-,36,0,-,-,-,0,-
2101,573,244.7,-,0,0,-,-,-,0,-
2102,405,112.5,-,24.8,0,-,-,-,0,-
2103,572,168.8,-,37.1,0,-,-,-,0,-
2104,310,146.9,-,34.6,0.1,-,-,41.1,0,-
2105,495,220.4,-,51.8,0.2,-,-,61.6,0,-
2106,320,200,-,48,0,-,-,40,0,-
2107,510,300,-,72,0,-,-,60,0,-
2108,305,5,-,0,0,-,-,-,0,-
2109,305,5,-,0,0,-,-,-,0,-
2110,305,5,-,0,0,-,-,-,0,-
2111,305,5,-,0,0,-,-,-,0,-
2112,320,200,-,48,0,-,-,60,0,-
2113,510,300,-,72,0,-,-,90,0,-
2114,320,200,-,44,0,-,-,60,0,-
2115,510,300,-,66,0,-,-,90,0,-
2116,320,220,-,44,0,-,-,20,0,-
2117,510,330,-,66,0,-,-,30,0,-
2118,320,200,-,48,0,-,-,80,0,-
2119,510,300,-,72,0,-,-,120,0,-
2120,320,240,-,52,0,-,-,240,0,-
2121,510,360,-,78,0,-,-,360,0,-
2122,320,200,-,48,0,-,-,20,0,-
2123,510,300,-,72,0,-,-,30,0,-
2124,320,200,-,48,0,-,-,100,0,-
2125,510,300,-,72,0,-,-,150,0,-
2126,305,5,-,0,0,-,-,-,0,-
2127,305,5,-,0,0,-,-,-,0,-
2128,305,5,-,0,0,-,-,-,0,-
2129,305,5,-,0,0,-,-,-,0,-
2130,481,497.3,-,40,5.6,-,-,164.7,11.7,-
2131,100,114,-,11,2,-,-,30,4.6,-
2132,100,250,-,23.1,3.8,-,-,45,10,-
2133,100,132,-,15,2,-,-,55,4.8,-
2134,100,126,-,12,2,-,-,55,5,-
2135,100,265,-,22.5,4.5,-,-,53,8.2,-
2136,100,130,-,12,2,-,-,20,4.4,-
2137,100,115,-,11,2,-,-,30,4.7,-
2138,100,114,-,11,2,-,-,30,4.6,-
2139,100,230,-,21.2,4.2,-,-,56,9,-
2140,100,115,-,13,2,-,-,50,4.2,-
2141,100,180,-,26.3,3.7,-,-,61,2.1,-
2142,100,220,-,25.6,3,-,-,37,7,-
2143,100,75,-,16,0,-,-,-,0,-
2144,100,121,-,14,2,-,-,30,1.3,-
2145,548,838.8,-,96.8,5.9,-,-,285.9,9,0.09
2146,511,974.8,-,74.1,9.2,-,-,328.4,19.8,0.21
2147,635,944.5,-,97.8,6.5,-,-,281,36.2,1.07
2148,665,621,-,57.3,0,-,-,93.9,5.7,-
2149,500,783.9,-,55.1,5.1,-,-,272.9,8.2,0.07
2150,710,856,-,81.2,3.7,-,-,118.1,5.8,0.07
2151,527,828.1,-,69.1,11.8,-,-,251,21.5,-
2152,725,858.8,-,104.9,11.6,-,-,244.7,20.3,-
2153,525,1033.9,-,73,10.9,-,-,521.3,10.5,0.04
2154,608,1075,-,76.1,17.3,-,-,596.5,10.6,0.07
2155,718,1117.2,-,90.2,14.4,-,-,780.3,33.3,-
2156,550,964.3,-,93.8,13.4,-,-,635.8,24.7,-
2157,735,893.8,-,73.3,18.4,-,-,406.5,14.6,-
2158,585,826.3,-,95.8,16.5,-,-,368.7,12.2,-
2159,656,888.8,-,69.7,13.6,-,-,371.6,9.7,0.09
2160,560,412,-,41.5,5.7,-,-,124.1,4.9,0.07
2161,592,919.1,-,86.7,7.9,-,-,651.5,18.4,0.03
2162,280,238.7,-,20.4,4.2,-,-,92.6,4.3,0.04
2163,355,313.5,-,26.7,4.5,-,-,97.1,4.3,0.04
2164,361,392.4,-,20.9,5.9,-,-,182.3,4.1,0.03
2165,653,685.6,-,47,10.4,-,-,315.6,5.2,0.07
2166,510,393.1,-,45.1,7.5,-,-,150.8,6.8,0.13
2167,470,391.2,-,45.9,6.2,-,-,110.1,4.9,0.07
2168,139,169.7,-,12.2,2.4,-,-,26.9,4.2,-
2169,274,657.9,-,45.2,10.7,-,-,193.7,10.9,-
2170,110,487,-,31,8,-,-,323,6,-
2171,409,1263.2,-,32.9,53,-,-,1648.1,40,-
2172,187,597,-,14.5,20.5,-,-,461.8,16.7,-
2173,120,262,-,4,14,-,-,56,25,-
2174,45,106,-,7,2,-,-,50,2.3,-
2175,45,106,-,7,2,-,-,50,2.3,-
2176,45,122,-,4,3,-,-,80,4.7,-
2177,45,146,-,9,3,-,-,75,5,-
2178,205,670.6,-,38.7,9.9,-,-,194.5,15.2,-
2179,230,611.1,-,28.8,9.3,-,-,232.2,12.6,-
2180,230,618.7,-,32,9.5,-,-,206,12.6,-
2181,140,388,-,16,10,-,-,214,2,-
2182,113,317.1,-,12.4,12,-,-,470,1.6,-
2183,113,328.7,-,14.9,11,-,-,470,2,-
2184,99,250,-,5,8,-,-,330,4,-
2185,113,345.6,-,18.1,12,-,-,350,1.9,-
2186,90,437,-,19,5,-,-,394,5,-
2187,90,366,-,19,4,-,-,148,10,-
2188,60,235,-,10,4,-,-,140,6,-
2189,60,240,-,4,4,-,-,190,2.1,-
2190,140,560,-,39.5,11,-,-,406,4.3,-
2191,140,571,-,40.5,7.9,-,-,438.5,5,-
2192,38,185,-,12,2,-,-,160,2.5,-
2193,38,180,-,13,2,-,-,130,3,-
2194,38,180,-,13,2,-,-,170,3.5,-
2195,38,170,-,13,2,-,-,150,1.5,-
2196,110,351,-,16.4,3,-,-,144.1,22.6,-
2197,123,403.7,-,23,3.5,-,-,144.9,24.6,-
2198,110,351,-,16.4,3,-,-,144.1,22.6,-
2199,123,395.7,-,23.5,3.6,-,-,148.8,24.2,-
2200,134,343.6,-,19.9,4,-,-,148.2,18.4,-
2201,148,429.6,-,29.1,4.2,-,-,298.5,21,-
2202,240,505.2,-,53.9,4.3,-,-,147.3,22.6,-
2203,459,861,-,79.6,9.1,-,-,734,41.3,-
2204,297,1050.5,-,23.6,32.6,-,-,910,39.8,-
2205,258,984,-,34.2,17.1,-,-,819.6,17.9,-
2206,273,708.8,-,130.4,38.4,-,-,793.6,16.1,-
2207,238,877.5,-,12.7,26.2,-,-,1069.5,12.9,-
2208,411,415,-,32,15,-,-,196,16,-
2209,411,340,-,35,7,-,-,120,11,-
2210,406,250,-,20,1,-,-,80,11,-
2211,405,210,-,28,9,-,-,55,2.6,-
2212,405,210,-,28,9,-,-,55,2.6,-
2213,390,265,-,22,14,-,-,70,4.4,-
2214,390,265,-,22,14,-,-,70,4.4,-
2215,413,280,-,38,10,-,-,70,4.9,-
2216,312,105,-,24,0,-,-,10,0,-
2217,383,0,-,0,0,-,-,0,0,-
2218,383,0,-,0,0,-,-,0,0,-
2219,383,0,-,0,0,-,-,0,0,-
2220,383,0,-,0,0,-,-,0,0,-
2221,383,0,-,0,0,-,-,0,0,-
2222,383,0,-,0,0,-,-,0,0,-
2223,505,250,-,0,0,-,-,5,0,-
2224,505,210,-,0,0,-,-,10,0,-
2225,361,105,-,23,0,-,-,0,0,-
2226,360,157,-,37,2,-,-,26,0,-
2227,360,342,-,41,16,-,-,153,7,-
2228,354,255,-,58,0,-,-,40,0,-
2229,354,290,-,30,60,-,-,190,7,-
2230,280,10,-,0.7,2,-,-,5,0,-
2231,300,10,-,0.7,2,-,-,5,0,-
2232,420,410,-,61,16,-,-,120,8,-
2233,300,110,-,2,12,-,-,75,0,-
2234,395,480,-,33,18,-,-,140,14,-
2235,480,275,-,40,10,-,-,95,0,-
2236,354,250,-,15,15,-,-,115,0,-
2237,480,340,-,21,20,-,-,150,0.5,-
2238,420,265,-,58,2,-,-,10,0,-
2239,480,135,-,33,2,-,-,40,0,-
2240,354,15,-,0.7,2,-,-,5,0,-
2241,480,20,-,0.7,2,-,-,5,0,-
2242,354,140,-,2,15,-,-,105,0,-
2243,480,190,-,3,22,-,-,140,0,-
2244,70,15,-,0,1,-,-,0,0,-
2245,420,465,-,39,17,-,-,170,19,-
2246,480,430,-,45,20,-,-,200,21,-
2247,420,235,-,36,15,-,-,100,0,-
2248,480,270,-,41,17,-,-,120,0,-
2249,35,10,-,0,1,-,-,0,0,-
2250,354,295,-,25,15,-,-,130,3.1,-
2251,480,405,-,35,22,-,-,170,4.2,-
2252,420,10,-,0,0,-,-,10,0,-
2253,480,10,-,0,0,-,-,10,0,-
2254,420,155,-,3,17,-,-,110,0,-
2255,480,175,-,3,20,-,-,120,0,-
2256,70,90,-,2.3,2,-,-,5,6,-
2257,360,10,-,2,2,-,-,15,0,-
2258,420,460,-,47,12,-,-,169,16,-
2259,420,270,-,20,18,-,-,130,3.6,-
2260,420,15,-,0,2,-,-,10,0,-
2261,480,20,-,0,2,-,-,10,0,-
2262,354,150,-,4,15,-,-,80,0.7,-
2263,480,200,-,5,22,-,-,110,1,-
2264,360,75,-,7,7,-,-,65,0,-
2265,420,565,-,38,15,-,-,182,16,-
2266,420,270,-,37,13,-,-,90,0,-
2267,480,310,-,42,15,-,-,100,0,-
2268,360,522,-,20,18,-,-,247,29,-
2269,420,445,-,46,13,-,-,176,15,-
2270,35,45,-,0.7,2,-,-,5,3,-
2271,237,235,-,5,7,-,-,35,13,-
2272,354,190,-,17,15,-,-,110,0,-
2273,480,260,-,24,20,-,-,145,0,-
2274,280,115,-,2,12,-,-,75,0,-
2275,420,290,-,43,3,-,-,140,3.5,-
2276,480,330,-,49,5,-,-,160,4,-
2277,420,190,-,14,13,-,-,230,0,-
2278,480,215,-,16,15,-,-,270,0,-
2279,354,260,-,37,17,-,-,130,0.8,-
2280,30,5,-,1,1,-,-,10,0,-
2281,420,300,-,36,10,-,-,110,5,-
2282,480,340,-,41,12,-,-,130,5,-
2283,420,355,-,42,8,-,-,250,3.5,-
2284,480,410,-,48,10,-,-,290,4,-
2285,354,255,-,20,19,-,-,120,4.9,-
2286,480,115,-,22,7,-,-,115,0,-
2287,420,355,-,38,15,-,-,270,2.3,-
2288,480,385,-,43,17,-,-,310,2.6,-
2289,60,10,-,0,3,-,-,25,0,-
2290,480,270,-,41,5,-,-,140,0,-
2291,420,345,-,23,1,-,-,135,4,-
2292,480,385,-,26,20,-,-,155,4,-
2293,420,305,-,56,3,-,-,45,1.3,-
2294,480,350,-,64,5,-,-,50,1.4,-
2295,354,15,-,0,2,-,-,10,0,-
2296,480,25,-,0,2,-,-,10,0,-
2297,179,585,-,40,13,-,-,100,19,-
2298,155,390,-,31,4,-,-,85,16,-
2299,179,575,-,36,12,-,-,470,21,-
2300,157,500,-,27,16,-,-,200,17,-
2301,154,410,-,33,9,-,-,120,12,-
2302,151,525,-,40,10,-,-,280,16,-
2303,117,305,-,27,7,-,-,95,8,-
2304,157,435,-,21,7,-,-,115,21,-
2305,25,105,-,11,2,-,-,10,2,-
2306,120,355,-,0,9,-,-,100,16,-
2307,25,100,-,10,2,-,-,15,2,-
2308,126,360,-,18,11,-,-,130,16,-
2309,105,410,-,27,11,-,-,60,10,-
2310,82,310,-,12,33,-,-,95,10,-
2311,92,270,-,18,7,-,-,55,10,-
2312,168,420,-,30,16,-,-,490,15,-
2313,106,280,-,26,7,-,-,95,8,-
2314,129,460,-,20,13,-,-,240,14,-
2315,97,385,-,17,11,-,-,170,19,-
2316,71,205,-,12,5,-,-,55,8,-
2317,144,475,-,24,15,-,-,75,26,-
2318,149,695,-,50,16,-,-,200,25,-
2319,163,455,-,34,13,-,-,210,15,-
2320,190,775,-,36,14,-,-,460,37,-
2321,130,450,-,22,10,-,-,180,18,-
2322,16,70,-,5,2,-,-,10,1.4,-
2323,16,70,-,5,2,-,-,10,1.5,-
2324,16,65,-,4,2,-,-,10,1.4,-
2325,16,65,-,5,2,-,-,5,1.9,-
2326,16,60,-,5,4,-,-,5,2.1,-
2327,16,65,-,5,2,-,-,5,1.9,-
2328,112,365,-,22,9,-,-,85,16,-
2329,102,365,-,22,11,-,-,210,17,-
2330,232,270,-,27,9,-,-,75,6,-
2331,220,355,-,23,11,-,-,190,10,-
2332,135,325,-,21,10,-,-,160,10,-
2333,110,195,-,17,7,-,-,70,7,-
2334,17,75,-,9,2,-,-,10,1.4,-
2335,117,305,-,27,7,-,-,95,8,-
2336,17,75,-,9,2,-,-,10,1.4,-
2337,17,85,-,8,2,-,-,10,2.2,-
2338,17,70,-,8,2,-,-,10,0.8,-
2339,153,375,-,16,4,-,-,80,7,-
2340,107,260,-,26,5,-,-,100,9,-
2341,227,275,-,16,10,-,-,60,7,-
2342,107,275,-,16,9,-,-,70,12,-
2343,268,540,-,1,40,-,-,990,3,-
2344,170,230,-,21,13,-,-,120,2.7,-
2345,175,220,-,16,10,-,-,95,2.1,-
2346,162,210,-,20,10,-,-,95,2.1,-
2347,90,185,-,6,14,-,-,220,8,-
2348,125,285,-,5,14,-,-,260,9,-
2349,127,150,-,3,11,-,-,290,1.1,-
2350,94,330,-,3,27,-,-,500,11,-
2351,133,400,-,6,18,-,-,460,14,-
2352,163,300,-,2,30,-,-,610,1,-
2353,145,300,-,1,27,-,-,730,4.4,-
2354,227,485,-,3,53,-,-,930,7,-
2355,215,475,-,2,44,-,-,960,9,-
2356,251,455,-,2,40,-,-,920,13,-
2357,194,395,-,4,38,-,-,960,5,-
2358,206,590,-,8,64,-,-,1310,11,-
2359,227,430,-,2,38,-,-,960,6,-
2360,244,535,-,4,38,-,-,1520,6,-
2361,90,330,-,12,11,-,-,170,9,-
2362,90,335,-,9,11,-,-,170,9,-
2363,131,300,-,3,33,-,-,650,4.5,-
2364,30,125,-,7,6,-,-,50,0.5,-
2365,88,315,-,27,7,-,-,65,11,-
2366,69,255,-,17,5,-,-,60,6,-
2367,197,465,-,2,49,-,-,940,19,-
2368,100,535,-,17,15,-,-,150,16,-
2369,90,455,-,47,9,-,-,190,19,-
2370,85,420,-,23,7,-,-,70,11,-
2371,186,535,-,4,44,-,-,780,11,-
2372,218,550,-,6,49,-,-,1055,11,-
2373,155,415,-,5,44,-,-,750,11,-
2374,90,265,-,1,9,-,-,610,15,-
2375,109,276,-,1,9,-,-,610,15,-
2376,271,590,-,17,78,-,-,1440,8,-
2377,120,495,-,26,11,-,-,450,7,-
2378,125,460,-,26,11,-,-,430,6,-
2379,120,470,-,33,11,-,-,410,6,-
2380,67,190,-,11,4,-,-,110,4.7,-
2381,67,175,-,9,5,-,-,150,4.1,-
2382,302,126,-,0,16,-,-,105,1.2,-
2383,191,171,-,0,20,-,-,670,5,-
2384,227,205,-,0,38,-,-,280,1,-
2385,252,250,-,0,39,-,-,300,1.7,-
2386,212,175,-,2,20,-,-,570,6,-
2387,222,180,-,0,29,-,-,225,0,-
2388,264,585,-,10,47,-,-,1120,7,-
2389,177,235,-,0,38,-,-,530,0,-
2390,150,75,-,10,1,-,-,3,0,-
2391,72,20,-,0,2,-,-,35,0,-
2392,210,465,-,3,44,-,-,985,6,-
2393,112,70,-,0,2,-,-,45,0,-
2394,288,710,-,6,64,-,-,1060,7,-
2395,116,170,-,1,7,-,-,250,0,-
2396,96,245,-,2,22,-,-,620,1,-
2397,94,300,-,0,25,-,-,570,5,-
2398,185,120,-,1,7,-,-,200,2,-
2399,637,1785,-,145,42,-,-,530,72,-
2400,1273,3125,-,262,42,-,-,650,123,-
2401,721,1550,-,108,47,-,-,470,50,-
2402,880,2110,-,189,27,-,-,430,80,-
2403,716,1760,-,134,38,-,-,490,58,-
2404,708,2025,-,108,71,-,-,580,95,-
2405,1044,2620,-,66,38,-,-,420,212,-
2406,1055,3255,-,173,38,-,-,410,212,-
2407,1025,2610,-,62,40,-,-,410,213,-
2408,828,2050,-,175,41,-,-,900,73,-
2409,840,2545,-,190,70,-,-,1590,105,-
2410,703,2475,-,114,60,-,-,880,101,-
2411,828,2640,-,169,65,-,-,2180,96,-
2412,893,3250,-,242,76,-,-,740,120,-
2413,737,1990,-,154,45,-,-,590,63,-
2414,775,2470,-,135,76,-,-,920,94,-
2415,1054,2630,-,196,60,-,-,730,102,-
2416,843,2935,-,218,61,-,-,1530,95,-
2417,723,2005,-,103,44,-,-,620,92,-
2418,504,1525,-,96,43,-,-,390,60,-
2419,794,1920,-,140,76,-,-,400,59,-
2420,466,1325,-,93,32,-,-,380,56,-
2421,636,1975,-,121,49,-,-,770,77,-
2422,643,2275,-,87,61,-,-,1170,69,-
2423,461,1815,-,77,56,-,-,810,89,-
2424,608,1310,-,112,34,-,-,430,45,-
2425,635,1575,-,122,45,-,-,470,50,-
2426,887,1920,-,175,49,-,-,650,58,-
2427,663,2180,-,126,54,-,-,510,96,-
2428,557,1900,-,124,29,-,-,190,100,-
2429,522,1355,-,82,44,-,-,360,59,-
2430,635,2085,-,140,60,-,-,900,77,-
2431,529,1470,-,117,41,-,-,510,52,-
2432,837,2065,-,175,49,-,-,820,61,-
2433,1278,3690,-,222,84,-,-,1020,144,-
2434,966,2880,-,162,78,-,-,780,114,-
2435,791,3105,-,206,80,-,-,480,74,-
2436,978,2730,-,204,78,-,-,1260,60,-
2437,1140,4650,-,216,84,-,-,2760,222,-
2438,864,2850,-,144,90,-,-,450,156,-
2439,687,1695,-,145,49,-,-,660,53,-
2440,20,7,-,0,0.4,-,-,-,0,-
2441,40,14,-,0,0.8,-,-,-,0,-
2442,50,24.5,-,0,1.3,-,-,-,1.4,-
2443,326,295.5,-,38.3,8.7,-,-,-,6.5,-
2444,167,123.8,-,17.8,4.1,-,-,-,2.7,-
2445,311,264.9,-,37.6,7.1,-,-,-,4.8,-
2446,196,262.4,-,28.7,6.3,-,-,-,5.6,-
2447,121,144.7,-,6.1,3,-,-,-,0.9,-
2448,150,162.5,-,17,4,-,-,-,1.8,-
2449,470,16.5,-,0,1,-,-,-,0,-
2450,350,53,-,0,3.5,-,-,-,0,-
2451,460,68,-,0,4.9,-,-,-,0,-
2452,370,11.7,-,0,0.5,-,-,-,0,-
2453,470,16.7,-,0,1,-,-,-,0,-
2454,370,121,-,5.4,5.5,-,-,-,2,-
2455,470,138.6,-,5.3,6.7,-,-,-,6,-
2456,390,201.4,-,19,5.7,-,-,-,3,-
2457,490,235.5,-,27.2,6.7,-,-,-,4.5,-
2458,385,181.2,-,26.9,5.5,-,-,-,3.9,-
2459,500,215.3,-,31.4,6.9,-,-,-,4.7,-
2460,390,188.5,-,19.2,5.7,-,-,-,1.1,-
2461,510,239.1,-,26.1,6.7,-,-,-,0.9,-
2462,386,257.4,-,17.9,6,-,-,-,9.2,-
2463,501,327.7,-,30.3,7.7,-,-,-,12,-
2464,360,80.2,-,7.3,4.1,-,-,-,2.6,-
2465,360,11.5,-,0,1.3,-,-,-,0,-
2466,360,12.3,-,0,0.7,-,-,-,0,-
2467,300,40.3,-,0,3,-,-,-,0,-
2468,400,56.6,-,0,3.8,-,-,-,0,-
2469,300,14.9,-,0,1.1,-,-,-,0,-
2470,380,16.7,-,0,1.2,-,-,-,0,-
2471,270,175,-,11.5,7.7,-,-,-,5.8,-
2472,360,231,-,15,10.2,-,-,-,7.5,-
2473,280,159.3,-,12.2,7.5,-,-,-,5.4,-
2474,305,182.6,-,13.8,7.2,-,-,-,2.5,-
2475,295,229,-,17.6,7,-,-,-,4.3,-
2476,385,300,-,26.1,9.5,-,-,-,5.8,-
2477,285,187,-,20,6.9,-,-,-,2,-
2478,375,257,-,30,8.9,-,-,-,4.5,-
2479,295,222,-,22.5,7.2,-,-,-,2.2,-
2480,405,285,-,32.9,9.5,-,-,-,4,-
2481,261,267.2,-,33.9,6.6,-,-,-,8.6,-
2482,366,343.9,-,38.1,9.2,-,-,-,10.2,-
2483,374,558.1,-,62.9,7.8,-,-,-,15.3,-
2484,292,214,-,38.8,0.8,-,-,-,0.1,-
2485,362,148.7,-,26.5,0.7,-,-,-,0.1,-
2486,406,249,-,47.5,0.5,-,-,-,0,-
2487,465,157.2,-,38.6,0.1,-,-,-,0,-
2488,289,124.8,-,25.6,0.5,-,-,-,0,-
2489,375,107.4,-,21.7,0.5,-,-,-,0.1,-
2490,380,356.4,-,35,6.3,-,-,-,11.8,-
2491,310,401.9,-,38.1,8.4,-,-,-,13.6,-
2492,323,410.5,-,34.7,8.9,-,-,-,15.2,-
2493,373,296.7,-,24.3,6,-,-,-,11.8,-
2494,430,435.3,-,59.3,5.3,-,-,-,5.2,-
2495,390,263.3,-,29.8,4.4,-,-,-,3.5,-
2496,360,260,-,31,4.2,-,-,-,3.5,-
2497,350,206.2,-,27,2,-,-,-,1.5,-
2498,280,212,-,9.1,1.3,-,-,-,13.2,-
2499,410,280,-,29.7,8.3,-,-,-,6.3,-
2500,150,370,-,15,7,-,-,-,17,-
2501,110,360,-,15,7,-,-,-,16,-
2502,120,510,-,28,7,-,-,-,23,-
2503,150,360,-,24,5,-,-,-,10,-
